sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
15572,8385,Aleksandr Georgiyevich Baryshnikov,M,27.0,198.0,130.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Shot Put,Bronze
15581,8389,Andrea Barzagli,M,23.0,190.0,82.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Bronze
15609,8402,Silvano Basagni,M,34.0,182.0,84.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Trap,Bronze
15640,8417,Dimitri David Bascou,M,29.0,181.0,80.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,Bronze
15658,8429,Khalid Bashir,M,24.0,177.0,65.0,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
15660,8431,Muhammad Bashir,M,25.0,168.0,73.0,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
15678,8445,Mirko Bai,M,28.0,188.0,90.0,Serbia,YUG,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Bronze
15693,8456,Igor Mikhaylovich Basinsky,M,25.0,180.0,97.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
15696,8456,Igor Mikhaylovich Basinsky,M,37.0,180.0,97.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze
15711,8467,Giulio Basletta,M,33.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",Bronze
15838,8538,"Joseph Laws ""Joe"" Batchelder",M,26.0,186.0,84.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed 5.5 metres,Bronze
15841,8541,"Stephen James ""Steve"" Batchelor",M,23.0,180.0,79.0,UK,GBR,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
15860,8552,"Alfred Hilborn ""Al"" Bates",M,23.0,183.0,70.0,USA,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,Bronze
15869,8556,Michael Dion Bates,M,22.0,180.0,86.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,Bronze
15873,8559,Vladimir Batez,M,26.0,192.0,85.0,Serbia,SCG,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Bronze
15999,8620,Edward Battel,M,,,,UK,GBR,1896 Summer,1896,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",Bronze
16017,8629,"James Stewart ""Jim"" Battersby",M,25.0,195.0,90.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze
16028,8632,Thomas Sydney Battersby,M,24.0,,,UK,GBR,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
16033,8635,Walter Whall Battiss,M,42.0,,,South Africa,RSA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",Bronze
16042,8638,Stefano Battistelli,M,18.0,176.0,61.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
16045,8638,Stefano Battistelli,M,22.0,176.0,61.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Backstroke,Bronze
16092,8664,Herbert Bauch,M,23.0,182.0,81.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Heavyweight,Bronze
16095,8667,Bernd Bauchspie,M,25.0,182.0,82.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Bronze
16103,8672,Mathieu Albert Daniel Bauderlique,M,27.0,185.0,81.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,Bronze
16119,8683,Jacques Baudrier,M,28.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0.5-1 Ton,Bronze
16120,8683,Jacques Baudrier,M,28.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Bronze
16123,8684,Lucien Alexandre Baudrier,M,38.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Bronze
16153,8695,Dennis Bauer,M,19.0,190.0,85.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Bronze
16211,8712,Luk Bauer,M,32.0,181.0,73.0,Czech Republic,CZE,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
16214,8712,Luk Bauer,M,32.0,181.0,73.0,Czech Republic,CZE,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
16222,8717,Seth David Bauer,M,28.0,165.0,50.0,USA,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
16254,8729,Grgory Benot Baug,M,31.0,181.0,100.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,Bronze
16266,8737,Yury Nikolayevich Baulin,M,26.0,189.0,86.0,Russia,URS,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
16309,8763,Hermann Baumann,M,27.0,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
16322,8769,Matthias Andreas Baumann,M,29.0,176.0,69.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
16369,8789,Frank Baumgartl,M,21.0,176.0,61.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
16378,8793,Bruce Robert Baumgartner,M,35.0,188.0,130.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
16438,8823,Olivier Bausset,M,26.0,180.0,69.0,France,FRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,Bronze
16594,8902,Fita Bayissa,M,19.0,173.0,52.0,Ethiopia,ETH,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 5,000 metres",Bronze
16711,8964,Mehmed Badarevi,M,23.0,178.0,75.0,Serbia,YUG,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Bronze
16728,8970,Nikolay Serafimovich Bazhukov,M,22.0,175.0,70.0,Russia,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
16823,9024,Alfred Ernest Beamish,M,32.0,,,UK,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",Bronze
16865,9040,"Jonathan ""Jon"" Beare",M,34.0,185.0,75.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
16869,9041,Colin Kenneth Beashel,M,36.0,181.0,87.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,Bronze
16887,9048,Jean-Guillaume Batrix,M,25.0,172.0,,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Bronze
16901,9053,John M. Beattie,M,23.0,193.0,87.0,UK,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Fours,Bronze
16965,9092,Dsir Beaurain,M,26.0,,,Belgium,BEL,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Team",Bronze
16971,9094,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,16.0,170.0,65.0,Australia,ANZ,1908 Summer,1908,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
16974,9094,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,28.0,170.0,65.0,Australia,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
16977,9094,"Francis Joseph Edmund ""Frank"" De Beaurepaire",M,32.0,170.0,65.0,Australia,AUS,1924 Summer,1924,Summer,Paris,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
17003,9107,"Jos Roberto ""Bebeto"" Gama de Oliveira",M,32.0,177.0,69.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Bronze
17037,9122,Luigi Beccali,M,28.0,169.0,63.0,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 1,500 metres",Bronze
17077,9138,Hassan Ali Bechara,M,35.0,180.0,100.0,Lebanon,LIB,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
17095,9152,Christoph Bechmann,M,32.0,190.0,88.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
17097,9153,John Andrew Becht,M,25.0,,,USA,USA,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Bronze
17120,9164,"Robert Lee ""Bob"" Beck",M,23.0,188.0,76.0,USA,USA,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
17121,9164,"Robert Lee ""Bob"" Beck",M,23.0,188.0,76.0,USA,USA,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
17135,9169,Fred Beck,M,35.0,,,UK,GBR,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
17216,9212,Nick Adrian Becker,M,23.0,193.0,91.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Bronze
17222,9213,Otto Becker,M,45.0,182.0,78.0,Germany,GER,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
17232,9219,Thomas Becker,M,29.0,192.0,85.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze
17364,9262,Andr Becquet,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
17407,9276,ric Bdard,M,21.0,173.0,77.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Bronze
17460,9300,Mircea Bedivan,M,26.0,195.0,88.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Bronze
17467,9306,Vladimr Bedn,M,23.0,181.0,80.0,Czech Republic,TCH,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
17499,9325,Joseph Jules Beecken,M,20.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Middleweight,Bronze
17529,9344,Manfred Beer,M,22.0,175.0,67.0,Germany,GDR,1976 Winter,1976,Winter,Innsbruck,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
17552,9349,Ludger Beerbaum,M,52.0,190.0,85.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
17567,9361,Reinier Bertus Beeuwkes,M,24.0,,,Netherlands,NED,1908 Summer,1908,Summer,London,Football,Football Men's Football,Bronze
17661,9401,Andreas Behm,M,29.0,164.0,73.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Lightweight,Bronze
17703,9419,Holger Behrendt,M,24.0,161.0,60.0,Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
17708,9420,Jan Behrendt,M,26.0,169.0,70.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,Bronze
17720,9428,Kurt Edward Behrens,M,27.0,173.0,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Diving,Diving Men's Springboard,Bronze
17724,9430,Robert Sophus Daniel Behrens,M,21.0,,,Denmark,DEN,1906 Summer,1906,Summer,Athina,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
17737,9438,Gnter Beier,M,26.0,167.0,61.0,Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,Bronze
17755,9444,Milad Beigi Hareqani,M,25.0,197.0,80.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,Bronze
17797,9468,Cristian Bejarano Bentez,M,19.0,170.0,60.0,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Lightweight,Bronze
17832,9475,Andrzej Bek,M,21.0,180.0,78.0,Poland,POL,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze
17860,9490,Tariku Bekele Beyecha,M,25.0,173.0,65.0,Ethiopia,ETH,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 10,000 metres",Bronze
17898,9505,"Daniel Wepener ""Daan"" Bekker",M,24.0,180.0,89.0,South Africa,RSA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Heavyweight,Bronze
17983,9554,Jon Belaustegui Ruano,M,29.0,195.0,100.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Bronze
18043,9578,Valeri Belenki,M,22.0,163.0,59.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
18073,9590,Arnold Arturovich Belgardt,M,23.0,185.0,80.0,Russia,URS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
18104,9609,Semyon Viktorovich Belits-Geyman,M,23.0,186.0,73.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
18128,9627,"Alphonzo Edward Bell, Sr.",M,28.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Singles,Bronze
18141,9634,Earl Holmes Bell,M,28.0,191.0,77.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Bronze
18202,9655,"Robin ""Rob"" Bell",M,30.0,193.0,87.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
18284,9702,Antonio Giovanni Battista Delfo Bellini (Bellino-),M,28.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze
18335,9724,Stefano Primo Bellone,M,29.0,179.0,69.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Bronze
18354,9737,"Alessandro ""Sandro"" Bellucci",M,29.0,170.0,56.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,Bronze
18424,9755,Andrey Vladimirovich Belofastov,M,22.0,,,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Bronze
18444,9767,Esper Konstantinovich Beloselsky-Belozersky,M,41.0,,,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 10 metres,Bronze
18471,9779,Aleksandr Aleksandrovich Belov,M,24.0,200.0,100.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Bronze
18475,9782,Nikolay Grigoryevich Belov,M,32.0,,,Russia,URS,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
18476,9783,Sergey Aleksandrovich Belov,M,24.0,190.0,82.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
18478,9783,Sergey Aleksandrovich Belov,M,32.0,190.0,82.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Bronze
18479,9783,Sergey Aleksandrovich Belov,M,36.0,190.0,82.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
18493,9792,Dieter Below,M,34.0,183.0,82.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,Bronze
18523,9806,Jos Gil de Gouveia Beltro,M,30.0,,,Portugal,POR,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze
18548,9820,Valery Alekseyevich Belyakov,M,27.0,172.0,69.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Bronze
18579,9829,David Sagitovich Belyavsky,M,24.0,165.0,55.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
18590,9833,Yevgeny Prokopyevich Belyayev,M,21.0,188.0,91.0,Russia,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
18803,9967,Pavel Benc,M,24.0,172.0,70.0,Czech Republic,TCH,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
18820,9973,Fabio Bencivenga,M,20.0,201.0,97.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
18856,9993,Brunon Bendig,M,21.0,169.0,54.0,Poland,POL,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Bantamweight,Bronze
18864,9998,Kurt Bendlin,M,25.0,178.0,91.0,Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,Bronze
18889,10012,Jnos Benedek,M,27.0,159.0,60.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Featherweight,Bronze
18953,10033,Andrea Benelli,M,36.0,173.0,80.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,Bronze
18998,10050,"Frederick Angus ""Fred"" Benfield (-Kirkham)",M,19.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Bronze
19069,10087,Sylve Boris Bengtsson,M,22.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,Bronze
19179,10151,Julien Benneteau,M,30.0,185.0,79.0,France,FRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Bronze
19185,10156,Basil Robert Bennett,M,25.0,183.0,77.0,USA,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Hammer Throw,Bronze
19186,10157,"Robert Earl ""Bob"" Bennett",M,17.0,183.0,78.0,USA,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Backstroke,Bronze
19188,10157,"Robert Earl ""Bob"" Bennett",M,21.0,183.0,78.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Backstroke,Bronze
19190,10158,"Robert Howard ""Bob"" Bennett",M,28.0,188.0,98.0,USA,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Hammer Throw,Bronze
19220,10178,Mervyn Bennett,M,31.0,179.0,70.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
19225,10180,"Michael John ""Mick"" Bennett",M,23.0,183.0,71.0,UK,GBR,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
19226,10180,"Michael John ""Mick"" Bennett",M,27.0,183.0,71.0,UK,GBR,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
19248,10191,Andrew David Bennie,M,32.0,180.0,68.0,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
19254,10195,Marc Alexander Benninga,M,27.0,170.0,66.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Bronze
19310,10222,"Kristin James ""Kris"" Benson",M,21.0,193.0,85.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Bronze
19318,10230,Neisser Santiago Bent Vzquez,M,19.0,170.0,67.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Backstroke,Bronze
19338,10241,Gheorghe Benia,M,,,,Romania,ROU,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Bronze
19362,10256,"William Bruce ""Bill"" Bentsen",M,34.0,180.0,75.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
19402,10272,"Josef ""Sepp"" Benz",M,31.0,180.0,81.0,Switzerland,SUI,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,Bronze
19461,10296,Dumitru Marian Berbece,M,23.0,185.0,79.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Bronze
19504,10310,Tibor Berczelly (Berczeller-),M,40.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Bronze
19505,10310,Tibor Berczelly (Berczeller-),M,40.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",Bronze
19564,10329,Adem Bereket,M,27.0,175.0,76.0,Turkey,TUR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
19573,10333,Viktor Fedorovych Berendiuha,M,26.0,186.0,96.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Bronze
19592,10343,Zoltn Bres,M,24.0,185.0,83.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Heavyweight,Bronze
19603,10349,Oleksandr Mykolaiovych Beresh,M,22.0,171.0,64.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
19625,10357,Yury Viktorovich Berezhko,M,24.0,198.0,97.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Bronze
19660,10373,"Aki-Petteri Arvid ""Aki"" Berg",M,20.0,191.0,94.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
19666,10376,Axel Arne Berg,M,22.0,,,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Team",Bronze
19677,10381,Eero Edvin Berg,M,26.0,167.0,58.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 10,000 metres",Bronze
19777,10423,Guttorm Berge,M,22.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
19783,10425,Stig Andr Berge,M,33.0,167.0,60.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
19814,10443,Georges Hubert Albert Berger,M,22.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Bronze
19838,10452,John Filip Berger,M,26.0,,,Sweden,SWE,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
19845,10457,"Marcus ""Mark"" Berger",M,30.0,185.0,116.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Heavyweight,Bronze
19874,10468,Tore Berger,M,27.0,186.0,76.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
19910,10484,Gunnar Alf Erik Berggren,M,20.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Lightweight,Bronze
19931,10497,Bo Abel Berglund,M,24.0,177.0,80.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
19932,10497,Bo Abel Berglund,M,32.0,177.0,80.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
20024,10542,Erik Gustaf Bergqvist,M,28.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
20025,10543,Pr Jonas Bergqvist,M,25.0,183.0,83.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
20044,10555,Jacob Jorrit Bergsma,M,28.0,188.0,73.0,Netherlands,NED,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
20081,10579,Erik Bergvall,M,28.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
20134,10618,"David Charles ""Dave"" Berkoff",M,25.0,175.0,70.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,Bronze
20150,10627,Per Gunnar Brje Berlin,M,35.0,,,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
20236,10673,Adolphe Bernard,M,35.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Pairs (1 mile),Bronze
20237,10673,Adolphe Bernard,M,35.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Fours,Bronze
20238,10674,Alain Andr Louis Edmond Bernard,M,25.0,196.0,90.0,France,FRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,Bronze
20268,10689,Kent Bede Bernard,M,22.0,185.0,77.0,Trinidad,TTO,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
20282,10699,Philip William Samuel Bernard,M,,,,UK,GBR,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
20305,10713,Fulvio Bernardini,M,22.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze
20310,10715,"Joseph ""Jo"" Bernardo Garcia Rodriguez Marinelli",M,19.0,,,France,FRA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
20313,10715,"Joseph ""Jo"" Bernardo Garcia Rodriguez Marinelli",M,23.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
20339,10729,Ignaz Berndaner,M,21.0,174.0,73.0,Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
