NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
URS,Tatyana Gennadyevna Goyshchik (-Nasonova),F,28.0,165.0,57.0,Summer,1980,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
BRA,Martine Soffiatti Grael,F,25.0,168.0,62.0,Summer,2016,Sailing,Sailing Women's Skiff,Gold
FRG,"Stefanie Maria ""Steffi"" Graf",F,19.0,175.0,59.0,Summer,1988,Tennis,Tennis Women's Singles,Gold
USA,"Kimberly Elaine ""Kim"" Graham (-Miller)",F,25.0,163.0,58.0,Summer,1996,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
GBR,Katherine Jane Grainger,F,36.0,183.0,78.0,Summer,2012,Rowing,Rowing Women's Double Sculls,Gold
USA,"Catherine Michelle ""Cammi"" Granato (-Ferraro)",F,26.0,170.0,64.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
ZIM,Ann-Mary Gwynne Grant (Fletcher-),F,25.0,170.0,66.0,Summer,1980,Hockey,Hockey Women's Hockey,Gold
USA,"Carolyn Brand ""Carie"" Graves",F,31.0,186.0,77.0,Summer,1984,Rowing,Rowing Women's Coxed Eights,Gold
AUS,Ellia Green,F,23.0,172.0,75.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
CAN,Nancy Catherine Greene (-Raine),F,24.0,160.0,62.0,Winter,1968,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
ITA,Melania Grego,F,31.0,171.0,72.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Gold
USA,Yolanda Yvette Griffith,F,30.0,193.0,81.0,Summer,2000,Basketball,Basketball Women's Basketball,Gold
USA,Yolanda Yvette Griffith,F,34.0,193.0,81.0,Summer,2004,Basketball,Basketball Women's Basketball,Gold
USA,Delorez Florence Griffith Joyner,F,28.0,170.0,57.0,Summer,1988,Athletics,Athletics Women's 100 metres,Gold
USA,Delorez Florence Griffith Joyner,F,28.0,170.0,57.0,Summer,1988,Athletics,Athletics Women's 200 metres,Gold
USA,Delorez Florence Griffith Joyner,F,28.0,170.0,57.0,Summer,1988,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
ROU,Cristina Elena Grigora,F,18.0,156.0,44.0,Summer,1984,Gymnastics,Gymnastics Women's Team All-Around,Gold
FRG,Gabriela Grillo,F,23.0,178.0,63.0,Summer,1976,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
NOR,Kari Aalvik Grimsb,F,23.0,180.0,80.0,Summer,2008,Handball,Handball Women's Handball,Gold
NOR,Kari Aalvik Grimsb,F,27.0,180.0,80.0,Summer,2012,Handball,Handball Women's Handball,Gold
USA,Brittney Yevette Griner,F,25.0,203.0,94.0,Summer,2016,Basketball,Basketball Women's Basketball,Gold
RUS,"Oksana Vladimirovna ""Pasha"" Grishchuk",F,22.0,164.0,50.0,Winter,1994,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
RUS,"Oksana Vladimirovna ""Pasha"" Grishchuk",F,26.0,164.0,50.0,Winter,1998,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
URS,Lyudmila Pavlovna Gromova,F,21.0,157.0,52.0,Summer,1964,Gymnastics,Gymnastics Women's Team All-Around,Gold
RUS,Mariya Igorevna Gromova,F,20.0,172.0,61.0,Summer,2004,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
RUS,Mariya Igorevna Gromova,F,24.0,172.0,61.0,Summer,2008,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
RUS,Mariya Igorevna Gromova,F,28.0,172.0,61.0,Summer,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
BUL,Mariya Zdravkova Grozdeva (Grigorova-),F,28.0,163.0,63.0,Summer,2000,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold
BUL,Mariya Zdravkova Grozdeva (Grigorova-),F,32.0,163.0,63.0,Summer,2004,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold
URS,Svetlana Khristoforovna Grozdova (-Mikhalitseva),F,17.0,156.0,41.0,Summer,1976,Gymnastics,Gymnastics Women's Team All-Around,Gold
BUL,Stoyanka Gruycheva-Kurbatova,F,21.0,174.0,74.0,Summer,1976,Rowing,Rowing Women's Coxless Pairs,Gold
DEN,Maja Corina Grnbek,F,29.0,180.0,74.0,Summer,2000,Handball,Handball Women's Handball,Gold
CHN,Gu Jun,F,21.0,165.0,62.0,Summer,1996,Badminton,Badminton Women's Doubles,Gold
CHN,Gu Jun,F,25.0,165.0,62.0,Summer,2000,Badminton,Badminton Women's Doubles,Gold
GER,Franziska Gude (-Lwe),F,28.0,165.0,62.0,Summer,2004,Hockey,Hockey Women's Hockey,Gold
CAN,Marcia Gudereit (Schiml-),F,32.0,165.0,68.0,Winter,1998,Curling,Curling Women's Curling,Gold
LTU,Daina Gudzineviit,F,34.0,178.0,76.0,Summer,2000,Shooting,Shooting Women's Trap,Gold
ESP,Patricia Guerra Cabrera,F,27.0,181.0,69.0,Summer,1992,Sailing,Sailing Women's Two Person Dinghy,Gold
NED,Rianne Dorian Guichelaar,F,24.0,174.0,63.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Gold
USA,Carlette Denise Guidry-White (-Falkquay),F,23.0,168.0,50.0,Summer,1992,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
USA,Carlette Denise Guidry-White (-Falkquay),F,27.0,168.0,50.0,Summer,1996,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
GER,Ingrid Gulbin-Engel-Krmer,F,17.0,158.0,56.0,Summer,1960,Diving,Diving Women's Springboard,Gold
GER,Ingrid Gulbin-Engel-Krmer,F,17.0,158.0,56.0,Summer,1960,Diving,Diving Women's Platform,Gold
GER,Ingrid Gulbin-Engel-Krmer,F,21.0,158.0,56.0,Summer,1964,Diving,Diving Women's Springboard,Gold
NOR,Ragnhild ren Gulbrandsen,F,23.0,171.0,71.0,Summer,2000,Football,Football Women's Football,Gold
NOR,Solveig Ingersdatter Gulbrandsen (-Andreassen),F,19.0,170.0,61.0,Summer,2000,Football,Football Women's Football,Gold
GBR,Sally Jane Janet Gunnell (-Bigg),F,25.0,167.0,58.0,Summer,1992,Athletics,Athletics Women's 400 metres Hurdles,Gold
CHN,Guo Jingjing,F,22.0,163.0,49.0,Summer,2004,Diving,Diving Women's Springboard,Gold
CHN,Guo Jingjing,F,22.0,163.0,49.0,Summer,2004,Diving,Diving Women's Synchronized Springboard,Gold
CHN,Guo Jingjing,F,26.0,163.0,49.0,Summer,2008,Diving,Diving Women's Springboard,Gold
CHN,Guo Jingjing,F,26.0,163.0,49.0,Summer,2008,Diving,Diving Women's Synchronized Springboard,Gold
CHN,Guo Wenjun,F,24.0,168.0,60.0,Summer,2008,Shooting,"Shooting Women's Air Pistol, 10 metres",Gold
CHN,Guo Wenjun,F,28.0,168.0,60.0,Summer,2012,Shooting,"Shooting Women's Air Pistol, 10 metres",Gold
CHN,Guo Yue,F,20.0,165.0,54.0,Summer,2008,Table Tennis,Table Tennis Women's Team,Gold
CHN,Guo Yue,F,24.0,165.0,54.0,Summer,2012,Table Tennis,Table Tennis Women's Team,Gold
ESP,Lorena Gurndez Garca,F,15.0,170.0,46.0,Summer,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
URS,Mariya Ivanovna Gusakova (Kudimova-),F,29.0,159.0,59.0,Winter,1960,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Gold
RUS,Yuliya Aleksandrovna Gushchina,F,25.0,174.0,61.0,Summer,2008,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
SWE,"Toini Gustafsson (Karvonen-, -Rnnlund)",F,30.0,162.0,54.0,Winter,1968,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Gold
SWE,"Toini Gustafsson (Karvonen-, -Rnnlund)",F,30.0,162.0,54.0,Winter,1968,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Gold
USA,Linda Lee Gustavson (-McGuire),F,18.0,175.0,61.0,Summer,1968,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
AUS,Bridgette Marie Gusterson (-Ireland),F,27.0,180.0,74.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Gold
HUN,"Olga Gyarmati (-Vrkonyi, -Aczl)",F,23.0,166.0,57.0,Summer,1948,Athletics,Athletics Women's Long Jump,Gold
GDR,Kathrin Haacker,F,21.0,181.0,72.0,Summer,1988,Rowing,Rowing Women's Coxed Eights,Gold
SWE,Anna Margret Haag (Hansson-),F,27.0,163.0,58.0,Winter,2014,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
AUT,Christl Haas,F,20.0,177.0,70.0,Winter,1964,Alpine Skiing,Alpine Skiing Women's Downhill,Gold
GER,Helga Haase (Obschernitzki-),F,25.0,160.0,64.0,Winter,1960,Speed Skating,Speed Skating Women's 500 metres,Gold
GER,Mandy Haase,F,22.0,164.0,58.0,Summer,2004,Hockey,Hockey Women's Hockey,Gold
USA,Nicole Lee Haislett (-Bacher),F,19.0,172.0,64.0,Summer,1992,Swimming,Swimming Women's 200 metres Freestyle,Gold
USA,Nicole Lee Haislett (-Bacher),F,19.0,172.0,64.0,Summer,1992,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
USA,Nicole Lee Haislett (-Bacher),F,19.0,172.0,64.0,Summer,1992,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
NED,Biurakn Hakhverdian,F,22.0,172.0,65.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Gold
USA,Kaye Marie Hall (-Greff),F,17.0,171.0,65.0,Summer,1968,Swimming,Swimming Women's 100 metres Backstroke,Gold
USA,Kaye Marie Hall (-Greff),F,17.0,171.0,65.0,Summer,1968,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
USA,Jeanne Courtney Hallock (-Craig),F,17.0,173.0,61.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
USA,"Dorothy Stuart Hamill (-Martin, -Forsythe)",F,19.0,160.0,55.0,Winter,1976,Figure Skating,Figure Skating Women's Singles,Gold
USA,"Mariel Margaret ""Mia"" Hamm (-Corry, -Garciaparra)",F,24.0,165.0,56.0,Summer,1996,Football,Football Women's Football,Gold
USA,"Mariel Margaret ""Mia"" Hamm (-Corry, -Garciaparra)",F,32.0,165.0,56.0,Summer,2004,Football,Football Women's Football,Gold
NOR,Gro Hammerseng (-Hammerseng-Edin),F,28.0,180.0,68.0,Summer,2008,Handball,Handball Women's Handball,Gold
KOR,Han Hyeon-Suk,F,18.0,175.0,62.0,Summer,1988,Handball,Handball Women's Handball,Gold
JPN,Yuriko Handa,F,24.0,166.0,60.0,Summer,1964,Volleyball,Volleyball Women's Volleyball,Gold
FRG,Cornelia Hanisch,F,32.0,163.0,54.0,Summer,1984,Fencing,"Fencing Women's Foil, Team",Gold
AUS,Simone Hankin,F,27.0,182.0,80.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Gold
SWE,Pia Carina Hansen (Larsson-),F,34.0,181.0,90.0,Summer,2000,Shooting,Shooting Women's Double Trap,Gold
AUS,Brooke Louise Hanson (-Clarke),F,26.0,175.0,67.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
USA,"Catherine ""Cathy"" Hardy (-Lavender)",F,22.0,157.0,47.0,Summer,1952,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
USA,Jessica Adele Hardy (-Meichtry),F,25.0,180.0,70.0,Summer,2012,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
USA,Nina Adams Harmer (-Thompson),F,18.0,173.0,64.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
USA,"Dawn Harper (-Everhart, -Nelson)",F,24.0,168.0,61.0,Summer,2008,Athletics,Athletics Women's 100 metres Hurdles,Gold
USA,Lori D. Harrigan (-Mack),F,25.0,182.0,99.0,Summer,1996,Softball,Softball Women's Softball,Gold
USA,Lori D. Harrigan (-Mack),F,30.0,182.0,99.0,Summer,2000,Softball,Softball Women's Softball,Gold
USA,Lori D. Harrigan (-Mack),F,33.0,182.0,99.0,Summer,2004,Softball,Softball Women's Softball,Gold
USA,Kayla Harrison,F,22.0,173.0,74.0,Summer,2012,Judo,Judo Women's Half-Heavyweight,Gold
USA,Kayla Harrison,F,26.0,173.0,74.0,Summer,2016,Judo,Judo Women's Half-Heavyweight,Gold
GER,Dagmar Hase,F,22.0,183.0,62.0,Summer,1992,Swimming,Swimming Women's 400 metres Freestyle,Gold
AUS,Juliet Haslam,F,27.0,174.0,64.0,Summer,1996,Hockey,Hockey Women's Hockey,Gold
AUS,Juliet Haslam,F,31.0,174.0,64.0,Summer,2000,Hockey,Hockey Women's Hockey,Gold
USA,Natasha Monique Hastings,F,22.0,173.0,68.0,Summer,2008,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
USA,Natasha Monique Hastings,F,30.0,173.0,68.0,Summer,2016,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
NOR,Stine Lise Hattestad (-Bratsberg),F,27.0,172.0,64.0,Winter,1994,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold
NOR,Margunn Haugenes (Humlestl-),F,30.0,171.0,62.0,Summer,2000,Football,Football Women's Football,Gold
AUS,Rechelle Margaret Hawkes,F,21.0,165.0,57.0,Summer,1988,Hockey,Hockey Women's Hockey,Gold
AUS,Rechelle Margaret Hawkes,F,29.0,165.0,57.0,Summer,1996,Hockey,Hockey Women's Hockey,Gold
AUS,Rechelle Margaret Hawkes,F,33.0,165.0,57.0,Summer,2000,Hockey,Hockey Women's Hockey,Gold
USA,Joanna Dove Hayes,F,27.0,167.0,58.0,Summer,2004,Athletics,Athletics Women's 100 metres Hurdles,Gold
CHN,He Kexin,F,16.0,142.0,33.0,Summer,2008,Gymnastics,Gymnastics Women's Team All-Around,Gold
CHN,He Kexin,F,16.0,142.0,33.0,Summer,2008,Gymnastics,Gymnastics Women's Uneven Bars,Gold
CHN,He Wenna,F,19.0,160.0,50.0,Summer,2008,Trampolining,Trampolining Women's Individual,Gold
CHN,He Zi,F,21.0,159.0,51.0,Summer,2012,Diving,Diving Women's Synchronized Springboard,Gold
NED,Maaike Christiane Head,F,32.0,173.0,59.0,Summer,2016,Rowing,Rowing Women's Lightweight Double Sculls,Gold
CAN,Geraldine Anne Heaney,F,34.0,173.0,64.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
USA,Tobin Powell Heath,F,20.0,168.0,59.0,Summer,2008,Football,Football Women's Football,Gold
USA,Tobin Powell Heath,F,24.0,168.0,59.0,Summer,2012,Football,Football Women's Football,Gold
CAN,Kathleen Joan Heddle,F,26.0,180.0,72.0,Summer,1992,Rowing,Rowing Women's Coxless Pairs,Gold
CAN,Kathleen Joan Heddle,F,26.0,180.0,72.0,Summer,1992,Rowing,Rowing Women's Coxed Eights,Gold
CAN,Kathleen Joan Heddle,F,30.0,180.0,72.0,Summer,1996,Rowing,Rowing Women's Double Sculls,Gold
USA,Whitney Lynn Hedgepeth (-Luther),F,25.0,178.0,64.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
NED,"Frederike Johanna Maria ""Femke"" Heemskerk",F,20.0,180.0,68.0,Summer,2008,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
CAN,Jayna Hefford,F,24.0,163.0,63.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
CAN,Jayna Hefford,F,28.0,163.0,63.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
CAN,Jayna Hefford,F,32.0,163.0,63.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
CAN,Jayna Hefford,F,36.0,163.0,63.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
CAN,Anne Heggtveit (-Hamilton),F,21.0,160.0,51.0,Winter,1960,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
GER,Britta Heidemann,F,25.0,180.0,70.0,Summer,2008,Fencing,"Fencing Women's epee, Individual",Gold
CAN,Jennifer Heil,F,22.0,162.0,56.5,Winter,2006,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold
BEL,Tia Hellebaut (Van Haver-),F,30.0,182.0,62.0,Summer,2008,Athletics,Athletics Women's High Jump,Gold
GDR,Martina Helga Hellmann (Opitz-),F,27.0,178.0,85.0,Summer,1988,Athletics,Athletics Women's Discus Throw,Gold
GDR,Margitta Helmbold-Gummel,F,27.0,177.0,90.0,Summer,1968,Athletics,Athletics Women's Shot Put,Gold
JAM,Deon Marie Hemmings,F,27.0,176.0,63.0,Summer,1996,Athletics,Athletics Women's 400 metres Hurdles,Gold
USA,Danielle Henderson,F,23.0,185.0,88.0,Summer,2000,Softball,Softball Women's Softball,Gold
USA,Monique Marie Henderson,F,21.0,170.0,54.0,Summer,2004,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
USA,Monique Marie Henderson,F,25.0,170.0,54.0,Summer,2008,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
NED,"Desiree Helne ""Irene"" Hendriks",F,26.0,168.0,65.0,Summer,1984,Hockey,Hockey Women's Hockey,Gold
NOR,"Sonja Henie (-Topping, -Gardiner, -Onstad)",F,15.0,155.0,45.0,Winter,1928,Figure Skating,Figure Skating Women's Singles,Gold
NOR,"Sonja Henie (-Topping, -Gardiner, -Onstad)",F,19.0,155.0,45.0,Winter,1932,Figure Skating,Figure Skating Women's Singles,Gold
NOR,"Sonja Henie (-Topping, -Gardiner, -Onstad)",F,23.0,155.0,45.0,Winter,1936,Figure Skating,Figure Skating Women's Singles,Gold
BEL,Justine Henin-Hardenne,F,22.0,167.0,60.0,Summer,2004,Tennis,Tennis Women's Singles,Gold
GER,Andrea Henkel (-Burke),F,24.0,159.0,49.0,Winter,2002,Biathlon,Biathlon Women's 15 kilometres,Gold
GER,Andrea Henkel (-Burke),F,24.0,159.0,49.0,Winter,2002,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
GER,Manuela Henkel,F,27.0,168.0,56.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
USA,Monique Hennagan,F,24.0,173.0,57.0,Summer,2000,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
USA,Monique Hennagan,F,28.0,173.0,57.0,Summer,2004,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
USA,Jan Margo Henne (-Hawkins),F,21.0,170.0,64.0,Summer,1968,Swimming,Swimming Women's 100 metres Freestyle,Gold
USA,Jan Margo Henne (-Hawkins),F,21.0,170.0,64.0,Summer,1968,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
USA,Jan Margo Henne (-Hawkins),F,21.0,170.0,64.0,Summer,1968,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
USA,Anne Elizabeth Henning (-Walker),F,16.0,170.0,66.0,Winter,1972,Speed Skating,Speed Skating Women's 500 metres,Gold
GER,Josephine Henning,F,26.0,175.0,68.0,Summer,2016,Football,Football Women's Football,Gold
AUS,Jodie Clare Henry,F,20.0,176.0,63.0,Summer,2004,Swimming,Swimming Women's 100 metres Freestyle,Gold
AUS,Jodie Clare Henry,F,20.0,176.0,63.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
AUS,Jodie Clare Henry,F,20.0,176.0,63.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
USA,"Ludi ""Lea"" Henry (-Manning)",F,22.0,162.0,53.0,Summer,1984,Basketball,Basketball Women's Basketball,Gold
USA,"Lauren Zoe ""Laurie"" Hernandez",F,16.0,152.0,49.0,Summer,2016,Gymnastics,Gymnastics Women's Team All-Around,Gold
NOR,Camilla Herrem,F,25.0,167.0,57.0,Summer,2012,Handball,Handball Women's Handball,Gold
GDR,Sabine He (-Schubert),F,17.0,150.0,43.0,Summer,1976,Rowing,Rowing Women's Coxed Fours,Gold
GDR,Veronika Hesse-Schmidt,F,27.0,160.0,55.0,Winter,1980,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
RSA,"Penelope ""Penny"" Heyns",F,21.0,174.0,63.0,Summer,1996,Swimming,Swimming Women's 100 metres Breaststroke,Gold
RSA,"Penelope ""Penny"" Heyns",F,21.0,174.0,63.0,Summer,1996,Swimming,Swimming Women's 200 metres Breaststroke,Gold
FIN,Mirja Kyllikki Hietamies (-Etelp),F,25.0,162.0,53.0,Winter,1956,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Gold
AUS,Yvette Higgins,F,22.0,173.0,73.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Gold
CZE,tpnka Hilgertov (Prokov-),F,28.0,164.0,56.0,Summer,1996,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold
CZE,tpnka Hilgertov (Prokov-),F,32.0,164.0,56.0,Summer,2000,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold
USA,"Samantha ""Sami"" Hill",F,24.0,183.0,89.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Gold
AUS,Lorraine Mary Hillas (Wharton-),F,26.0,165.0,54.0,Summer,1988,Hockey,Hockey Women's Hockey,Gold
NED,"Francisca Elisabeth Maria ""Elsemieke"" Hillen (-Havenga)",F,24.0,172.0,66.0,Summer,1984,Hockey,Hockey Women's Hockey,Gold
GBR,"Madeline Clare ""Maddie"" Hinch",F,27.0,168.0,62.0,Summer,2016,Hockey,Hockey Women's Hockey,Gold
JPN,Megu Hirose,F,27.0,157.0,63.0,Summer,2008,Softball,Softball Women's Softball,Gold
URS,Tetiana Hryhorivna Hlushchenko (-Lapshynova),F,20.0,172.0,64.0,Summer,1976,Handball,Handball Women's Handball,Gold
DEN,Anette Hoffmann-Mberg,F,25.0,175.0,67.0,Summer,1996,Handball,Handball Women's Handball,Gold
DEN,Anette Hoffmann-Mberg,F,29.0,175.0,67.0,Summer,2000,Handball,Handball Women's Handball,Gold
GER,Maria Hfl-Riesch,F,25.0,182.0,78.0,Winter,2010,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
GER,Maria Hfl-Riesch,F,25.0,182.0,78.0,Winter,2010,Alpine Skiing,Alpine Skiing Women's Combined,Gold
GER,Maria Hfl-Riesch,F,29.0,182.0,78.0,Winter,2014,Alpine Skiing,Alpine Skiing Women's Combined,Gold
USA,Nancy Lynn Hogshead (-Makar),F,22.0,172.0,66.0,Summer,1984,Swimming,Swimming Women's 100 metres Freestyle,Gold
USA,Nancy Lynn Hogshead (-Makar),F,22.0,172.0,66.0,Summer,1984,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
USA,Nancy Lynn Hogshead (-Makar),F,22.0,172.0,66.0,Summer,1984,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
GBR,Kelly Holmes,F,34.0,163.0,55.0,Summer,2004,Athletics,Athletics Women's 800 metres,Gold
GBR,Kelly Holmes,F,34.0,163.0,55.0,Summer,2004,Athletics,"Athletics Women's 1,500 metres",Gold
USA,Dianne Mary Holum,F,20.0,167.0,56.0,Winter,1972,Speed Skating,"Speed Skating Women's 1,500 metres",Gold
ROU,Ioni Olga Homeghi-Bularda,F,26.0,174.0,73.0,Summer,1984,Rowing,Rowing Women's Coxed Fours,Gold
ROU,Ioni Olga Homeghi-Bularda,F,30.0,174.0,73.0,Summer,1988,Rowing,Rowing Women's Coxless Pairs,Gold
KOR,Hong Jeong-Ho,F,18.0,178.0,72.0,Summer,1992,Handball,Handball Women's Handball,Gold
PRK,Hong Un-Jong,F,19.0,156.0,47.0,Summer,2008,Gymnastics,Gymnastics Women's Horse Vault,Gold
NED,Ellen Marijn Hoog,F,22.0,164.0,54.0,Summer,2008,Hockey,Hockey Women's Hockey,Gold
NED,Ellen Marijn Hoog,F,26.0,164.0,54.0,Summer,2012,Hockey,Hockey Women's Hockey,Gold
USA,Jennifer Leigh Hooker (-Brinegar),F,15.0,175.0,57.0,Summer,1976,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
AUS,Kate Jon-Marie Hooper,F,22.0,177.0,73.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Gold
GDR,Silke Hrner (-Schuck),F,23.0,168.0,62.0,Summer,1988,Swimming,Swimming Women's 200 metres Breaststroke,Gold
GDR,Silke Hrner (-Schuck),F,23.0,168.0,62.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
GDR,Carola Hornig (Miseler-),F,26.0,186.0,82.0,Summer,1988,Rowing,Rowing Women's Coxed Fours,Gold
GBR,Sophie Hannah Marguerite Hosking,F,26.0,165.0,57.0,Summer,2012,Rowing,Rowing Women's Lightweight Double Sculls,Gold
HUN,Katinka Hossz,F,27.0,175.0,65.0,Summer,2016,Swimming,Swimming Women's 100 metres Backstroke,Gold
HUN,Katinka Hossz,F,27.0,175.0,65.0,Summer,2016,Swimming,Swimming Women's 200 metres Individual Medley,Gold
HUN,Katinka Hossz,F,27.0,175.0,65.0,Summer,2016,Swimming,Swimming Women's 400 metres Individual Medley,Gold
CHN,Hou Yuzhu,F,21.0,182.0,72.0,Summer,1984,Volleyball,Volleyball Women's Volleyball,Gold
USA,Sherri Frances Howard,F,22.0,170.0,53.0,Summer,1984,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
USA,Denean Elizabeth Howard-Hill,F,19.0,165.0,55.0,Summer,1984,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
CAN,Dara Howell,F,19.0,170.0,58.0,Winter,2014,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,Gold
DEN,Rikke Hrlykke Jrgensen,F,28.0,171.0,60.0,Summer,2004,Handball,Handball Women's Handball,Gold
TPE,Hsu Shu-Ching,F,25.0,160.0,53.0,Summer,2016,Weightlifting,Weightlifting Women's Featherweight,Gold
TCH,Miloslava Hbnerov-Rezkov,F,18.0,173.0,63.0,Summer,1968,Athletics,Athletics Women's High Jump,Gold
USA,Angela Khalia Hucles,F,26.0,170.0,63.0,Summer,2004,Football,Football Women's Football,Gold
USA,Angela Khalia Hucles,F,30.0,170.0,63.0,Summer,2008,Football,Football Women's Football,Gold
USA,Martha B. Hudson (-Pennyman),F,21.0,152.0,53.0,Summer,1960,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
AUS,"Nicole Elaine ""Nikki"" Hudson (Mott-)",F,24.0,165.0,54.0,Summer,2000,Hockey,Hockey Women's Hockey,Gold
GER,Tatjana Hfner,F,26.0,178.0,76.0,Winter,2010,Luge,Luge Women's Singles,Gold
ZIM,"Susan ""Sue"" Huggett",F,26.0,172.0,56.0,Summer,1980,Hockey,Hockey Women's Hockey,Gold
CAN,Clara Hughes,F,33.0,175.0,72.0,Winter,2006,Speed Skating,"Speed Skating Women's 5,000 metres",Gold
CHN,Hui Ruoqi,F,25.0,192.0,78.0,Summer,2016,Volleyball,Volleyball Women's Volleyball,Gold
GDR,Sarina Hlsenbeck (-Fischer),F,18.0,180.0,70.0,Summer,1980,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
GDR,Sarina Hlsenbeck (-Fischer),F,18.0,180.0,70.0,Summer,1980,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
CAN,Kaillie Humphries (Simondson-),F,24.0,170.0,77.0,Winter,2010,Bobsleigh,Bobsleigh Women's Two,Gold
CAN,Kaillie Humphries (Simondson-),F,28.0,170.0,77.0,Winter,2014,Bobsleigh,Bobsleigh Women's Two,Gold
